SK_ID_CURR,SK_ID_BUREAU,CREDIT_ACTIVE,CREDIT_CURRENCY,DAYS_CREDIT,CREDIT_DAY_OVERDUE,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,AMT_CREDIT_MAX_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,CREDIT_TYPE,DAYS_CREDIT_UPDATE,AMT_ANNUITY
100853,5890841,Closed,currency 1,-1289,0,-1014,-982,0,0,23403.96,0,0,0,Consumer credit,-781,67473
100853,5890842,Active,currency 1,-462,0,3190,-982,0,0,6844500,4562136,0,0,Mortgage,-29,67473
100853,5890843,Closed,currency 1,-896,0,199,-61,0,0,139500,0,0,0,Consumer credit,-57,67473
100853,5890844,Closed,currency 1,-1036,0,425,-912,0,0,225000,0,0,0,Consumer credit,-717,67473
100853,5890845,Active,currency 1,-1036,0,253,-912,0,0,225000,53725.5,0,0,Credit card,-26,67473
100853,5890846,Active,currency 1,-665,0,65,-912,0,0,225000,31842,0,0,Consumer credit,-22,0
100854,5998182,Closed,currency 1,-607,0,-485,-482,0,0,9891,0,0,0,Consumer credit,-481,0
100855,6211812,Closed,currency 1,-109,0,72,-48,0,0,46534.5,0,0,0,Consumer credit,-39,0
100855,6211813,Active,currency 1,-109,0,987,-48,0,0,45000,0,0,0,Credit card,-77,0
100855,6211814,Closed,currency 1,-686,0,-321,-321,0,0,135000,0,0,0,Consumer credit,-319,0
100855,6211815,Active,currency 1,-145,0,-321,-321,0,0,90000,0,0,0,Credit card,-128,0
100855,6211816,Active,currency 1,-145,0,951,-321,0,0,450000,0,0,0,Consumer credit,-16,4500
100855,6211818,Closed,currency 1,-877,0,-173,-173,36434.925,0,1125000,0,0,0,Consumer credit,-173,4500
100855,6211819,Closed,currency 1,-1059,0,-877,-877,0,0,152351.46,0,0,0,Consumer credit,-877,0
100858,5100438,Closed,currency 1,-872,0,-749,-749,0,0,22455,0,0,0,Consumer credit,-707,0
100858,5464677,Closed,currency 1,-2662,0,-1565,-1565,0,0,1336500,0,0,0,Car loan,-1560,0
100858,5464676,Closed,currency 1,-2403,0,-1565,-887,0,0,0,0,0,0,Another type of loan,-141,0
100858,5464678,Active,currency 1,-872,0,512,-887,0,0,778500,650511,0,0,Credit card,-13,0
100858,5464679,Closed,currency 1,-1191,0,-1009,-1009,0,0,43461,0,0,0,Consumer credit,-138,0
100858,5464680,Closed,currency 1,-1294,0,-1110,-1106,0,0,83650.5,0,0,0,Consumer credit,-138,0
100858,5464681,Closed,currency 1,-1917,0,-1736,-871,11465.01,0,70470,0,0,0,Consumer credit,-871,0
100858,5464682,Closed,currency 1,-1469,0,-1288,-1288,0,0,84605.04,0,0,0,Consumer credit,-138,0
100859,5317691,Active,currency 1,-437,0,1340,-1288,0,0,0,450,0,0,Credit card,-11,0
100859,5317692,Active,currency 1,-707,0,1113,-1288,0,0,459000,395383.5,0,0,Credit card,-6,0
100862,6026868,Closed,currency 1,-1629,0,-1446,-1446,0,0,30996,0,0,0,Consumer credit,-936,11529
100862,6026869,Active,currency 1,-972,0,123,-1446,0,0,290011.5,0,0,0,Consumer credit,-23,11529
100863,6383801,Closed,currency 1,-1354,0,-1050,-939,0,0,87340.5,0,0,0,Consumer credit,-939,11529
100863,6383803,Active,currency 1,-1087,0,-356,-939,0,0,135000,67923,0,0,Consumer credit,-674,11529
100863,6383805,Active,currency 1,-98,0,1744,-939,0,0,112500,104561.82,7938.18,0,Credit card,-18,11529
100865,5684621,Closed,currency 1,-1714,0,-984,-1439,0,0,168993,104561.82,7938.18,0,Consumer credit,-1434,11529
100865,5684627,Closed,currency 1,-2768,0,-2402,-2434,0,0,49500,0,0,0,Consumer credit,-2428,11529
100865,5684613,Closed,currency 1,-2564,0,-2442,-2531,0,0,22107.42,0,0,0,Consumer credit,-2510,11529
100865,5684614,Closed,currency 1,-2523,0,-2188,-2217,0,0,56610,0,0,0,Consumer credit,-2217,11529
100865,5684615,Closed,currency 1,-2321,0,-172,-738,4500,0,90000,-254.97,90254.97,0,Credit card,-738,11529
100865,5684616,Closed,currency 1,-2245,0,985,-734,14820.795,0,225000,2490.165,447509.835,0,Credit card,-734,11529
100865,5684617,Active,currency 1,-1533,0,1108,-734,0,0,4500,0,4500,0,Credit card,-607,11529
100865,5684618,Closed,currency 1,-384,0,-52,-81,0,0,17928,0,0,0,Consumer credit,-28,11529
100865,5684619,Closed,currency 1,-1426,0,-330,-173,0,0,333711,0,0,0,Consumer credit,-141,11529
100865,5684620,Active,currency 1,-1358,0,-116,-173,0,0,846000,858739.5,0,0,Credit card,-5,11529
100865,5684622,Closed,currency 1,-1174,0,-625,-1072,0,0,135000,0,0,0,Consumer credit,-1070,11529
100865,5684623,Closed,currency 1,-1380,0,-284,-354,0,0,242716.5,0,0,0,Consumer credit,-352,11529
100865,5684624,Closed,currency 1,-1098,0,241,-244,0,0,337500,0,0,0,Credit card,-240,11529
100865,5684625,Active,currency 1,-270,0,1191,-244,0,0,1986061.5,0,0,0,Consumer credit,-27,11529
100865,5684626,Active,currency 1,-1077,0,19,-244,0,0,477958.5,0,0,0,Consumer credit,-6,11529
100866,6079152,Active,currency 1,-2265,0,8693,-244,162,1,337500,0,0,0,Credit card,-483,11529
100866,6079153,Closed,currency 1,-1849,0,-1681,-1681,0,0,26532,0,0,0,Consumer credit,-1681,11529
100866,6079154,Active,currency 1,-1552,0,-1681,-1681,0,0,4.5,0,0,0,Credit card,-52,11529
100866,6079155,Closed,currency 1,-1551,0,-1247,-1247,0,0,104096.34,0,0,0,Consumer credit,-212,11529
100866,6079156,Closed,currency 1,-1058,0,-693,-693,0,0,72594,0,0,0,Consumer credit,-693,0.45
100866,6079157,Closed,currency 1,-629,0,-568,-568,0,0,52029,0,0,0,Consumer credit,-212,0.45
100866,6079158,Active,currency 1,-528,0,20,-568,0,0,169470,22219.2,0,0,Consumer credit,-36,0.45
100866,6079159,Closed,currency 1,-338,0,-154,-154,0,0,51075,0,0,0,Consumer credit,-149,33750
100866,6079160,Active,currency 1,-112,0,2445,-154,0,0,1206000,1193539.365,0,0,Consumer credit,-50,33750
100867,5033953,Closed,currency 1,-2319,0,-2135,-2288,0,0,42795,0,0,0,Consumer credit,-2288,63000
100871,6074216,Active,currency 1,-57,0,30990,-2288,0,0,38065.5,38115,0,0,Credit card,-32,7222.5
100872,6435676,Active,currency 1,-707,0,754,-2288,0,0,1782000,898415.73,0,0,Consumer credit,-24,7222.5
100872,6435677,Closed,currency 1,-1445,0,-349,-1237,0,0,450000,0,0,0,Consumer credit,-1235,18873
100872,6435678,Closed,currency 1,-1685,0,-582,-456,0,0,720000,0,0,0,Credit card,-456,0
100872,6435679,Active,currency 1,-698,0,-582,-456,0,0,540000,0,0,0,Credit card,-87,0
100872,6435680,Closed,currency 1,-1685,0,-582,-456,0,0,0,0,0,0,Credit card,-456,0
100872,6435681,Closed,currency 1,-1824,0,2,-756,0,0,899505,0,0,0,Consumer credit,-756,0
100874,6797107,Closed,currency 1,-273,0,92,-162,0,0,675000,0,0,0,Consumer credit,-161,0
100874,6797108,Closed,currency 1,-1533,0,262,-344,0,0,900000,0,0,0,Consumer credit,-342,0
100874,6797109,Closed,currency 1,-1541,0,-810,-809,0,0,1305000,0,0,0,Consumer credit,-611,0
100874,6797110,Active,currency 1,-94,0,1732,-809,0,0,1507500,1491565.5,0,0,Consumer credit,-39,0
100874,6797111,Closed,currency 1,-2545,0,-1814,-2376,0,0,450000,0,0,0,Consumer credit,-2376,0
100874,6797112,Closed,currency 1,-1151,0,-979,-979,0,0,225000,0,0,0,Consumer credit,-979,0
100874,6797113,Closed,currency 1,-847,0,-671,-671,0,0,225000,0,0,0,Consumer credit,-671,0
100875,6428641,Active,currency 1,-338,0,758,-671,0,0,900000,0,0,0,Consumer credit,-61,34605
100875,6428642,Active,currency 1,-47,0,1780,-671,0,0,2439000,2417757.885,0,0,Consumer credit,-16,68679
100875,6428643,Closed,currency 1,-885,0,-702,-670,6043.905,0,31493.52,0,0,0,Consumer credit,-668,68679
100878,5190197,Active,currency 1,-636,0,31076,-670,6043.905,0,180000,0,0,0,Credit card,-46,0
100878,5190198,Closed,currency 1,-1013,0,-831,-831,6043.905,0,124510.5,0,0,0,Consumer credit,-692,0
100878,5190199,Closed,currency 1,-927,0,-290,-289,6043.905,0,168750,0,0,0,Credit card,-286,0
100878,5190200,Closed,currency 1,-724,0,-390,-390,0,0,28255.5,0,0,0,Consumer credit,-384,0
100879,5317939,Closed,currency 1,-2595,0,-769,-1792,0,0,1057500,0,0,0,Consumer credit,-1290,0
100879,5317940,Closed,currency 1,-1868,0,-43,-1792,0,0,247500,0,0,0,Consumer credit,-1429,37890
100879,5317941,Closed,currency 1,-1355,0,-259,-288,0,0,1575000,0,0,0,Consumer credit,-132,62505
100879,5317942,Active,currency 1,-1120,0,-11,-288,0,0,135000,0,0,0,Credit card,-22,4126.5
100879,5317943,Closed,currency 1,-1853,0,427,-393,0,0,0,0,0,0,Credit card,-381,62505
100879,5317944,Active,currency 1,-1076,0,750,-393,0,0,2290545,1169932.5,0,0,Car loan,-7,62505
100879,5317947,Active,currency 1,-309,0,3039,-393,83250,0,5400000,0,0,0,Mortgage,-29,62505
100880,6390478,Closed,currency 1,-1722,0,-1544,-1544,83250,0,120928.5,0,0,0,Consumer credit,-1420,62505
100880,6390479,Closed,currency 1,-1958,0,-1722,-1722,83250,0,59490,0,0,0,Consumer credit,-1483,62505
100880,6390480,Closed,currency 1,-776,0,10181,-615,83250,0,4500,0,0,0,Credit card,-535,62505
100880,6390481,Closed,currency 1,-785,0,-694,-694,83250,0,91759.5,0,0,0,Consumer credit,-681,62505
100880,6390482,Active,currency 1,-441,0,1055,-694,83250,0,180000,160816.5,0,0,Credit card,-38,62505
100880,6390485,Closed,currency 1,-2548,0,-2245,-2246,83250,0,315000,160816.5,0,0,Credit card,-2245,62505
100880,6390486,Closed,currency 1,-2085,0,-1994,-1093,83250,0,35545.5,160816.5,0,0,Consumer credit,-1090,62505
100880,6390487,Closed,currency 1,-1726,0,-1544,-1093,83250,0,120928.5,160816.5,0,0,Consumer credit,-1090,62505
100880,6390488,Closed,currency 1,-1964,0,-1722,-1093,83250,0,59490,160816.5,0,0,Consumer credit,-1090,62505
100880,6390489,Closed,currency 1,-656,0,-596,-566,83250,0,84816,0,0,0,Consumer credit,-560,62505
100880,6390490,Active,currency 1,-2265,0,-802,-566,83250,0,90000,0,0,0,Credit card,-7,62505
100880,6390492,Closed,currency 1,-466,0,-344,-344,0,0,93769.11,0,0,0,Consumer credit,-338,62505
100882,6037954,Closed,currency 1,-1512,0,-1329,-1237,0,0,15300,0,0,0,Consumer credit,-1236,11250
100884,5813786,Active,currency 1,-15,0,15,-1237,0,0,225000,12145.5,0,0,Credit card,-13,11250
100884,5813787,Closed,currency 1,-84,0,99,-55,0,0,36000,0,0,0,Consumer credit,-14,11250
100885,5927075,Closed,currency 1,-1448,0,-1113,-1113,0,0,210079.71,0,0,0,Consumer credit,-1113,11250
100886,6289104,Active,currency 1,-1023,0,56,-1113,0,0,360000,0,0,0,Credit card,-23,0
100886,6289106,Closed,currency 1,-518,0,-183,-183,0,0,179547.21,0,0,0,Consumer credit,-177,42615.855
100886,6289105,Closed,currency 1,-797,0,-432,-432,0,0,135000,0,0,0,Consumer credit,-432,42615.855
100886,6289107,Active,currency 1,-50,0,1046,-432,0,0,1125000,1102831.425,0,0,Consumer credit,-16,42615.855
100887,5673254,Closed,currency 1,-1426,0,400,-306,0,0,261000,0,0,0,Consumer credit,-148,42615.855
100887,5673255,Active,currency 1,-422,0,1405,-306,0,0,444078,370696.05,0,0,Consumer credit,-33,42615.855
100890,5232893,Active,currency 1,-354,0,995,-306,0,0,270000,0,0,0,Credit card,-11,42615.855
100890,5232894,Closed,currency 1,-1489,0,-1185,-1211,0,0,149836.5,0,0,0,Consumer credit,-754,42615.855
100890,5232895,Closed,currency 1,-1120,0,-815,-857,0,0,157500,0,0,0,Consumer credit,-847,42615.855
100890,5232897,Active,currency 1,-1064,0,31129,-857,0,0,72000,0,0,0,Credit card,-42,42615.855
100890,5232898,Closed,currency 1,-1144,0,-960,-958,0,0,109246.5,0,0,0,Consumer credit,-957,42615.855
100890,5232899,Closed,currency 1,-2556,0,-2185,-2171,0,0,107019,0,0,0,Consumer credit,-2171,42615.855
100890,5232900,Closed,currency 1,-849,0,-300,-301,0,0,675000,0,0,0,Consumer credit,-298,42615.855
100890,5232901,Active,currency 1,-77,0,471,-301,0,0,675000,612576,0,0,Consumer credit,-19,42615.855
100890,5232902,Closed,currency 1,-1827,0,-1,-575,0,0,315000,612576,0,0,Consumer credit,-575,42615.855
100890,5232903,Active,currency 1,-1813,0,9144,-575,0,1,135000,612576,0,0,Credit card,-266,42615.855
100890,5232904,Closed,currency 1,-1127,0,2526,-820,0,0,77400,0,0,0,Credit card,-583,42615.855
100891,6067202,Closed,currency 1,-2401,0,-2187,-2215,0,0,28655.28,0,0,0,Consumer credit,-2215,42615.855
100891,6067203,Closed,currency 1,-757,0,-453,-453,0,0,170946,0,0,0,Consumer credit,-431,42615.855
100891,6067204,Closed,currency 1,-757,0,-576,-562,0,0,52596,0,0,0,Consumer credit,-556,42615.855
100891,6067205,Active,currency 1,-934,0,31141,-562,0,0,0,0,0,0,Credit card,-16,42615.855
100891,6067206,Closed,currency 1,-934,0,-750,-737,0,0,161401.5,0,0,0,Consumer credit,-735,42615.855
100891,6067207,Closed,currency 1,-2488,0,-2182,-1895,0,0,53721,0,0,0,Consumer credit,-1894,42615.855
100891,6067208,Closed,currency 1,-2263,0,-1898,-1898,0,0,99868.5,0,0,0,Consumer credit,-1898,42615.855
100893,6455677,Closed,currency 1,-2253,0,-1919,-1947,0,0,64241.1,0,0,0,Consumer credit,-1947,42615.855
100893,6455682,Closed,currency 1,-1185,0,-1002,-913,0,0,95638.5,0,0,0,Consumer credit,-910,42615.855
100893,6455678,Closed,currency 1,-1482,0,-1147,-1176,0,0,153517.95,0,0,0,Consumer credit,-1176,42615.855
100893,6455679,Closed,currency 1,-1904,0,-1718,-1718,0,0,29200.5,0,0,0,Consumer credit,-717,42615.855
100893,6455680,Closed,currency 1,-948,0,-792,-775,0,0,85117.5,0,0,0,Consumer credit,-675,42615.855
100893,6455681,Closed,currency 1,-1903,0,-1719,-1719,0,0,29200.5,0,0,0,Consumer credit,-1747,42615.855
100893,6455683,Closed,currency 1,-1322,0,-1141,-913,0,0,48172.5,0,0,0,Consumer credit,-910,42615.855
100893,6455684,Closed,currency 1,-947,0,-792,-792,0,0,85122,0,0,0,Consumer credit,-788,42615.855
100893,6455685,Closed,currency 1,-869,0,-247,-246,0,0,236250,0,0,0,Credit card,-242,42615.855
100893,6455686,Closed,currency 1,-1106,0,-920,-915,0,0,46755,0,0,0,Consumer credit,-915,42615.855
100894,6289216,Closed,currency 1,-2272,0,-2058,-2086,0,0,58675.5,0,0,0,Consumer credit,-2086,42615.855
100894,6289226,Closed,currency 1,-749,0,-2058,-169,0,0,675000,0,0,0,Consumer credit,-169,42615.855
100894,6289217,Closed,currency 1,-2229,0,-2107,-2130,7112.115,0,20241.63,0,0,0,Consumer credit,-2104,42615.855
100894,6289218,Closed,currency 1,-2028,0,-1694,-1753,0,0,53241.75,0,0,0,Consumer credit,-1753,42615.855
100894,6289219,Closed,currency 1,-1902,0,-798,-1556,0,0,54000,0,0,0,Credit card,-1556,42615.855
100894,6289220,Closed,currency 1,-749,0,10208,-741,0,0,4500,0,0,0,Credit card,-348,42615.855
100894,6289221,Closed,currency 1,-1861,0,-1496,-1560,0,0,225000,0,0,0,Consumer credit,-348,42615.855
100894,6289222,Closed,currency 1,-609,0,-542,-541,0,0,13500,0,0,0,Credit card,-536,42615.855
100894,6289223,Closed,currency 1,-605,0,-484,-464,0,0,157734,0,0,0,Consumer credit,-456,42615.855
100894,6289224,Closed,currency 1,-600,0,-449,-449,0,0,94495.5,0,0,0,Consumer credit,-445,42615.855
100894,6289225,Closed,currency 1,-350,0,-230,-208,0,0,62158.5,0,0,0,Consumer credit,-198,42615.855
100894,6289227,Closed,currency 1,-1563,0,263,-618,0,0,675000,0,0,0,Consumer credit,-618,42615.855
100894,6289228,Closed,currency 1,-709,0,-587,-587,0,0,101028.825,0,0,0,Consumer credit,-585,42615.855
100894,6289229,Closed,currency 1,-492,0,-250,-250,0,0,231750,0,0,0,Consumer credit,-249,42615.855
100896,5885306,Closed,currency 1,-2849,0,-1022,-1123,0,0,270000,0,0,0,Consumer credit,-789,13446
100896,5885305,Closed,currency 1,-1028,0,798,-448,0,0,387000,0,0,0,Consumer credit,-424,13446
100896,5885307,Active,currency 1,-614,0,666,-448,0,0,157500,106420.5,0,0,Credit card,-45,0
100896,5885308,Active,currency 1,-837,0,4645,-448,0,0,2866500,968409,0,0,Mortgage,-9,0
100897,5838978,Active,currency 1,-89,0,30968,-448,0,0,213300,185166,0,0,Credit card,-17,0
100897,5838979,Closed,currency 1,-210,0,-87,-57,5974.74,0,23805,0,0,0,Consumer credit,-56,21330.18
100897,5838980,Closed,currency 1,-467,0,-104,-104,8167.59,0,89763.66,0,0,0,Consumer credit,-104,0
100898,5847294,Closed,currency 1,-1483,0,-1118,-1265,8167.59,0,90000,0,0,0,Consumer credit,-1045,0
100898,5847295,Closed,currency 1,-427,0,-63,-43,8167.59,0,245637,0,0,0,Consumer credit,-35,0
100899,5034930,Active,currency 1,-2775,0,-1663,-43,0,0,225000,0,0,0,Credit card,-615,0
100899,5034931,Closed,currency 1,-2577,0,-2364,-2391,5133.555,0,28232.91,0,0,0,Consumer credit,-2391,0
100899,5034932,Closed,currency 1,-2181,0,-1451,-1574,5133.555,0,147825,0,0,0,Consumer credit,-53,0
100899,5034933,Closed,currency 1,-461,0,1365,-205,5133.555,0,392400,0,0,0,Consumer credit,-162,0
100899,5034934,Closed,currency 1,-588,0,-223,-525,5133.555,0,91620,0,0,0,Consumer credit,-162,0
100899,5034935,Closed,currency 1,-535,0,1291,-218,5133.555,0,245250,0,0,0,Consumer credit,-162,0
100899,5034936,Active,currency 1,-630,0,710,-218,5133.555,0,157500,159826.5,0,0,Credit card,-20,0
100899,5034937,Active,currency 1,-238,0,1588,-218,5133.555,0,931950,857911.5,0,0,Consumer credit,-20,0
100900,6023751,Active,currency 1,-327,0,39,-218,5133.555,0,65704.5,11862,0,0,Consumer credit,-11,0
100900,6023752,Closed,currency 1,-650,0,-370,-369,5133.555,0,123750,0,0,0,Credit card,-368,0
100900,6023753,Active,currency 1,-325,0,39,-369,5133.555,0,65704.5,11862,0,0,Consumer credit,-13,0
100900,6023754,Closed,currency 1,-836,0,-471,-471,0,0,42745.5,0,0,0,Consumer credit,-465,0
100900,6023755,Closed,currency 1,-725,0,-422,-422,0,0,41928.885,0,0,0,Consumer credit,-417,0
100900,6023756,Active,currency 1,-416,0,-422,-422,2700,0,114578.28,0,114578.28,0,Credit card,-32,0
100902,6491992,Closed,currency 1,-1966,0,-1784,-1757,2700,0,32625,0,0,0,Consumer credit,-887,0
100905,5486380,Active,currency 1,-261,0,1591,-1757,2700,0,0,0,0,0,Credit card,-13,0
100905,5486381,Active,currency 1,-474,0,287,-1757,2700,0,113454.18,44152.65,0,0,Consumer credit,-11,0
100905,5486382,Active,currency 1,-1042,0,983,-1757,2700,0,180000,163629,0,0,Credit card,-2,0
100905,5486383,Active,currency 1,-418,0,494,-1757,2700,0,531000,343008,0,0,Consumer credit,-16,0
100905,5486384,Closed,currency 1,-1679,0,-1599,-1599,2700,0,73372.5,343008,0,0,Consumer credit,-1599,0
100905,5486385,Closed,currency 1,-1423,0,9537,-1246,0,0,33750,343008,0,0,Credit card,-1246,0
100905,5486386,Closed,currency 1,-795,0,-641,-641,0,0,38232.135,0,0,0,Consumer credit,-635,0
100905,5486387,Closed,currency 1,-351,0,10608,-230,0,0,25875,0,0,0,Credit card,-230,0
100905,5486378,Active,currency 1,-261,0,1532,-230,0,0,0,0,0,0,Credit card,-13,0
100905,5486379,Active,currency 1,-261,0,1591,-230,0,0,225000,222680.565,2319.435,0,Credit card,-13,0
100906,5227431,Active,currency 1,-2038,0,1591,-230,0,0,160650,0,160650,0,Credit card,-72,0
100908,5470241,Closed,currency 1,-1414,0,-1233,-1235,0,0,179775,0,0,0,Consumer credit,-1235,0
100908,5470242,Closed,currency 1,-2291,0,-2109,-2109,0,0,38925,0,0,0,Consumer credit,-2109,0
100910,6325688,Active,currency 1,-700,0,1126,-2109,0,0,1746387,1420186.5,0,0,Car loan,-4,0
100911,6522435,Active,currency 1,-668,0,1019,-2109,0,0,0,0,0,0,Credit card,-667,0
100911,6522436,Active,currency 1,-464,0,997,-2109,0,0,855000,127206,0,0,Consumer credit,-46,0
100911,6522438,Active,currency 1,-262,0,834,-2109,0,0,1035000,873243,0,0,Consumer credit,-27,0
100912,5889106,Closed,currency 1,-2608,0,-2517,-2517,0,0,37345.5,0,0,0,Consumer credit,-2517,8397
100912,5889105,Closed,currency 1,-2510,0,-2021,-2020,0,0,134356.5,0,0,0,Consumer credit,-2020,0
100912,5889107,Closed,currency 1,-743,0,-470,-470,0,0,58302,0,0,0,Consumer credit,-468,37696.5
100912,5889108,Closed,currency 1,-845,0,-299,-299,0,0,80649,0,0,0,Consumer credit,-293,0
100912,5889109,Closed,currency 1,-887,0,-508,-461,0,0,0,0,0,0,Credit card,-458,0
100912,5889110,Closed,currency 1,-1234,0,-472,-901,0,0,211833,0,0,0,Consumer credit,-901,8397
100912,5889111,Closed,currency 1,-1290,0,-558,-1193,0,0,117252,0,0,0,Consumer credit,-1193,37696.5
100912,5889112,Active,currency 1,-115,0,3545,-1193,0,0,5467500,3516916.5,0,0,Mortgage,-15,0
100913,5469319,Closed,currency 1,-944,0,-428,-428,0,0,161730,0,0,0,Consumer credit,-333,0
100913,5469320,Closed,currency 1,-965,0,-692,-751,0,0,130500,0,0,0,Consumer credit,-733,0
100913,5469321,Closed,currency 1,-446,0,1389,-293,0,0,135000,0,0,0,Credit card,-290,0
100913,5469322,Closed,currency 1,-401,0,1450,-278,0,0,0,0,0,0,Credit card,-275,0
100913,5469323,Closed,currency 1,-446,0,934,-293,0,0,0,0,0,0,Credit card,-290,0
100913,5469324,Closed,currency 1,-470,0,1358,-292,0,0,337500,0,0,0,Credit card,-289,0
100913,5469325,Closed,currency 1,-322,0,-138,-230,0,0,143910,0,0,0,Consumer credit,-213,0
100913,5469326,Closed,currency 1,-1821,0,-1606,-1606,0,0,225000,0,0,0,Consumer credit,-603,0
100913,5469327,Closed,currency 1,-1633,0,-1150,-1149,0,0,13500,0,0,0,Credit card,-980,0
100913,5469328,Closed,currency 1,-1744,0,-1213,-1198,0,0,136917,0,0,0,Consumer credit,-980,0
100913,5469329,Closed,currency 1,-1755,0,-1213,-1198,0,0,86301,0,0,0,Consumer credit,-980,0
100913,5469330,Active,currency 1,-373,0,720,-1198,0,0,157500,60034.5,0,0,Credit card,-17,4050
100913,5469331,Closed,currency 1,-1743,0,-1213,-1213,0,0,136921.5,0,0,0,Consumer credit,-1054,0
100913,5469332,Closed,currency 1,-1754,0,-1213,-1213,0,0,86301,0,0,0,Consumer credit,-1054,0
100913,5469333,Closed,currency 1,-699,0,-349,-349,0,0,126900,0,0,0,Consumer credit,-347,0
100913,5469334,Closed,currency 1,-1056,0,-960,-960,0,0,373950,0,0,0,Consumer credit,-956,0
100915,5722930,Active,currency 1,-362,49,1031,-960,0,0,135000,4.5,0,409.5,Credit card,-48,0
100918,6442270,Closed,currency 1,-968,0,-817,-817,0,0,99450,0,0,0,Consumer credit,-814,0
100919,6084936,Closed,currency 1,-2861,0,-1036,-1740,0,0,135000,0,0,0,Consumer credit,-416,0
100919,6084937,Closed,currency 1,-2861,0,-1036,-1740,0,0,135000,0,0,0,Consumer credit,-729,0
100919,6084938,Closed,currency 1,-937,0,-754,-754,0,0,27760.5,0,0,0,Consumer credit,-750,0
100920,5452696,Active,currency 1,-840,0,621,-754,0,0,755955,426132,0,0,Consumer credit,-11,0
100920,5452697,Active,currency 1,-840,0,2812,-754,0,0,225000,214380,0,0,Credit card,-22,0
100921,6790254,Active,currency 1,-873,0,-108,-754,0,0,90000,0,0,0,Credit card,-570,0
100921,6790255,Active,currency 1,-444,0,653,-754,0,0,151641,126211.5,0,0,Consumer credit,-6,0
100921,6790256,Closed,currency 1,-2350,0,-2162,-2162,0,0,14431.5,126211.5,0,0,Consumer credit,-2114,0
100921,6790257,Closed,currency 1,-817,0,-635,-635,0,0,35955,0,0,0,Consumer credit,-629,0
100921,6790258,Active,currency 1,-54,0,494,-635,0,0,162607.5,155359.665,0,0,Consumer credit,-8,0
100921,5023820,Closed,currency 1,-660,0,-479,-479,0,0,70362,0,0,0,Consumer credit,-479,0
100922,5257920,Closed,currency 1,-2285,0,-2073,-2093,0,0,123787.89,0,0,0,Consumer credit,-728,0
100924,5689648,Closed,currency 1,-1178,0,-1084,-1065,0,0,31977,0,0,0,Consumer credit,-809,0
100924,5689647,Active,currency 1,-901,0,31077,-1065,0,0,0,0,0,0,Credit card,-18,0
100924,5689649,Closed,currency 1,-1177,0,-1084,-1084,0,0,31979.52,0,0,0,Consumer credit,-1084,0
100924,5689650,Closed,currency 1,-999,0,-269,-269,0,0,436050,0,0,0,Consumer credit,-266,0
100924,5689651,Closed,currency 1,-901,0,-809,-809,0,0,33095.61,0,0,0,Consumer credit,-807,0
100925,5094477,Closed,currency 1,-1600,0,-1416,-1416,0,0,53991,0,0,0,Consumer credit,-1412,0
100926,5050848,Closed,currency 1,-1780,0,-1474,-1474,0,0,113661,0,0,0,Consumer credit,-1473,0
100927,5441463,Closed,currency 1,-746,0,-533,-533,0,0,19823.985,0,0,0,Consumer credit,-527,0
100927,5441462,Closed,currency 1,-1330,0,-599,-599,6149.385,0,144450,0,0,0,Consumer credit,-599,0
100927,5441464,Closed,currency 1,-708,0,-599,-63,230.85,0,299250,0,0,0,Credit card,-58,0
100927,5441465,Closed,currency 1,-509,0,-144,-144,0,0,69750,0,0,0,Consumer credit,-142,0
100927,5441466,Active,currency 1,-111,0,622,-144,0,0,148500,140328,0,0,Consumer credit,-44,0
100928,5374218,Closed,currency 1,-1839,0,-1657,-1716,0,0,15255,0,0,0,Consumer credit,-1538,0
100930,6467178,Closed,currency 1,-1905,0,-1603,-1603,0,0,24075,0,0,0,Consumer credit,-1290,0
100932,5587305,Active,currency 1,-648,0,727,-1603,0,0,67500,0,0,0,Credit card,-24,0
100934,6814607,Closed,currency 1,-14,0,3,-9,0,0,13500,0,0,0,Consumer credit,-6,0
100934,6814609,Closed,currency 1,-1115,0,-1023,-1020,0,0,23710.5,0,0,0,Consumer credit,-1019,0
100937,6034780,Active,currency 1,-400,0,1426,-1020,0,0,1716750,1519483.5,0,0,Consumer credit,-39,0
100937,6034781,Closed,currency 1,-1238,0,-689,-875,0,0,585000,0,0,0,Consumer credit,-875,2768.535
100937,6034782,Closed,currency 1,-872,0,223,-391,17881.605,0,900000,0,0,0,Consumer credit,-391,2768.535
100937,6034783,Closed,currency 1,-177,0,919,-69,0,0,306000,0,0,0,Consumer credit,-69,2768.535
100937,6034784,Active,currency 1,-72,0,1389,-69,0,0,675000,667876.5,0,0,Consumer credit,-41,2768.535
100938,6089889,Closed,currency 1,-668,0,-515,-515,0,0,63652.5,0,0,0,Consumer credit,-514,11992.5
100938,6089890,Active,currency 1,-683,0,413,-515,0,0,742500,356440.5,0,0,Consumer credit,-10,11992.5
100938,6089891,Closed,currency 1,-807,0,-658,-633,0,0,63855,0,0,0,Consumer credit,-626,11992.5
