SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
1802542,101075,Consumer loans,11254.14,102221.595,102217.5,4.095,102221.595,THURSDAY,10,Y,1,4.36E-05,XAP,Approved,-733,Cash through the bank,XAP,Unaccompanied,Repeater,Furniture,POS,XNA,Country-wide,592,Furniture,10,low_normal,POS industry with interest,365243,-674,-404,-494,-492,0
1985126,101075,Consumer loans,5927.355,71955,58455,13500,71955,SATURDAY,14,Y,1,0.204332253,XAP,Approved,-1151,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,25,Connectivity,14,high,POS mobile with interest,365243,-1116,-726,-726,-722,0
2374480,101075,Cash loans,27959.715,229500,272857.5,13500,229500,WEDNESDAY,13,Y,1,0.204332253,XNA,Approved,-398,XNA,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12,middle,Cash X-Sell: middle,365243,-368,-38,-188,-184,1
1285951,101075,Consumer loans,23417.235,234135.09,229356,23413.59,234135.09,TUESDAY,19,Y,1,0.100880521,XAP,Approved,-2177,Cash through the bank,XAP,Family,New,Furniture,POS,XNA,Country-wide,592,Furniture,12,middle,POS industry with interest,365243,-2146,-1816,-1846,-1843,0
1208928,101076,Consumer loans,3672.945,19435.5,18355.5,1944,19435.5,THURSDAY,17,Y,1,0.104297777,XAP,Approved,-2413,Cash through the bank,XAP,Children,New,Mobile,POS,XNA,Country-wide,35,Connectivity,6,high,POS mobile with interest,365243,-2363,-2213,-2213,-2207,1
1558111,101076,Cash loans,21681,540000,540000,1944,540000,FRIDAY,17,Y,1,0.104297777,Repairs,Refused,-445,Cash through the bank,HC,Unaccompanied,Refreshed,XNA,Cash,walk-in,AP+ (Cash loan),2,XNA,48,middle,Cash Street: middle,365243,-2363,-2213,-2213,-2207,1
2330498,101076,Cash loans,0,0,0,1944,0,FRIDAY,17,Y,1,0.104297777,XNA,Refused,-445,Cash through the bank,HC,Unaccompanied,Refreshed,XNA,Cash,x-sell,AP+ (Cash loan),2,XNA,24,low_normal,Cash X-Sell: low,365243,-2363,-2213,-2213,-2207,1
2096970,101076,Cash loans,0,0,0,1944,0,FRIDAY,17,Y,1,0.104297777,Repairs,Refused,-445,Cash through the bank,HC,Unaccompanied,Refreshed,XNA,Cash,walk-in,AP+ (Cash loan),2,XNA,48,middle,Cash Street: middle,365243,-2363,-2213,-2213,-2207,1
2740143,101077,Revolving loans,0,0,0,1944,0,MONDAY,10,Y,1,0.104297777,XAP,Canceled,-248,XNA,XAP,Unaccompanied,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,48,XNA,Card Street,365243,-2363,-2213,-2213,-2207,1
1951573,101077,Consumer loans,9503.775,74155.5,81985.5,0,74155.5,WEDNESDAY,14,Y,1,0,XAP,Approved,-505,Cash through the bank,XAP,Unaccompanied,New,Mobile,POS,XNA,Country-wide,34,Connectivity,12,high,POS mobile with interest,365243,-468,-138,-228,-221,0
1893229,101077,Cash loans,9503.775,0,0,0,74155.5,MONDAY,10,Y,1,0,XNA,Canceled,-248,XNA,XAP,Unaccompanied,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,12,XNA,Cash,365243,-468,-138,-228,-221,0
1661133,101077,Revolving loans,9000,180000,180000,0,180000,MONDAY,10,Y,1,0,XAP,Approved,-248,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,-248,-200,365243,365243,365243,0
2320731,101078,Consumer loans,4207.68,26487,33529.5,0,26487,MONDAY,16,Y,1,0,XAP,Approved,-1876,Cash through the bank,XAP,Unaccompanied,Repeater,Photo / Cinema Equipment,POS,XNA,Country-wide,71,Connectivity,12,high,POS mobile with interest,365243,-1845,-1515,-1635,-1632,0
2802092,101078,Consumer loans,12509.91,100498.5,117675,5850,100498.5,THURSDAY,15,Y,1,0.051578076,XAP,Refused,-1915,Cash through the bank,LIMIT,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Country-wide,875,Consumer electronics,12,middle,POS household with interest,365243,-1845,-1515,-1635,-1632,0
1772941,101078,Cash loans,9251.415,90000,113755.5,5850,90000,SUNDAY,9,Y,1,0.051578076,XNA,Approved,-449,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18,middle,Cash X-Sell: middle,365243,-419,91,-239,-232,1
2516789,101078,Consumer loans,3059.01,26505,26212.5,2655,26505,SATURDAY,14,Y,1,0.100165805,XAP,Approved,-2627,Cash through the bank,XAP,Unaccompanied,New,Mobile,POS,XNA,Stone,10,Connectivity,12,high,POS mobile with interest,365243,-2585,-2255,-2285,-2276,1
2802410,101078,Consumer loans,12298.77,98883,115668,5850,98883,THURSDAY,15,Y,1,0.052429943,XAP,Refused,-1915,Cash through the bank,LIMIT,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Country-wide,875,Consumer electronics,12,middle,POS household with interest,365243,-2585,-2255,-2285,-2276,1
2339734,101078,Consumer loans,12298.77,122755.5,122755.5,0,122755.5,THURSDAY,15,Y,1,0,XAP,Unused offer,-1915,Cash through the bank,CLIENT,Unaccompanied,Repeater,Consumer Electronics,XNA,XNA,Country-wide,875,Consumer electronics,12,XNA,POS household with interest,365243,-2585,-2255,-2285,-2276,1
1019678,101078,Consumer loans,12563.415,98883,102244.5,5850,98883,THURSDAY,15,Y,1,0.058940851,XAP,Refused,-1915,Cash through the bank,LIMIT,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Country-wide,875,Consumer electronics,12,high,POS household with interest,365243,-2585,-2255,-2285,-2276,1
2455540,101078,Cash loans,12563.415,0,0,5850,98883,MONDAY,9,Y,1,0.058940851,XNA,Refused,-203,XNA,HC,Unaccompanied,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,12,XNA,Cash,365243,-2585,-2255,-2285,-2276,1
2086800,101078,Consumer loans,12563.415,122755.5,122755.5,0,122755.5,THURSDAY,14,Y,1,0,XAP,Unused offer,-1915,Cash through the bank,CLIENT,Unaccompanied,Repeater,Consumer Electronics,XNA,XNA,Country-wide,875,Consumer electronics,12,XNA,POS household with interest,365243,-2585,-2255,-2285,-2276,1
1453799,101078,Consumer loans,4544.055,28071,35622,0,28071,MONDAY,15,Y,1,0,XAP,Refused,-1330,Cash through the bank,LIMIT,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,71,Connectivity,12,high,POS mobile with interest,365243,-2585,-2255,-2285,-2276,1
1724958,101078,Cash loans,4544.055,0,0,0,28071,MONDAY,7,Y,1,0,XNA,Refused,-203,XNA,HC,Unaccompanied,Repeater,XNA,XNA,XNA,Contact center,0,XNA,12,XNA,Cash,365243,-2585,-2255,-2285,-2276,1
1368766,101078,Consumer loans,7228.53,68521.5,65416.5,9000,68521.5,SATURDAY,10,Y,1,0.131715657,XAP,Approved,-1500,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,71,Connectivity,12,high,POS mobile with interest,365243,-1469,-1139,-1139,-1135,0
2443385,101078,Cash loans,7228.53,0,0,9000,68521.5,WEDNESDAY,6,Y,1,0.131715657,XNA,Refused,-208,XNA,HC,Unaccompanied,Repeater,XNA,XNA,XNA,Contact center,0,XNA,12,XNA,Cash,365243,-1469,-1139,-1139,-1135,0
1675419,101079,Consumer loans,3992.895,22315.5,22315.5,0,22315.5,SUNDAY,16,Y,1,0,XAP,Approved,-177,Cash through the bank,XAP,Unaccompanied,Repeater,Construction Materials,POS,XNA,Regional / Local,200,Construction,6,low_normal,POS industry with interest,365243,-137,13,365243,365243,0
1140625,101080,Cash loans,3992.895,0,0,0,22315.5,MONDAY,7,Y,1,0,XNA,Canceled,-296,XNA,XAP,Unaccompanied,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,6,XNA,Cash,365243,-137,13,365243,365243,0
2619269,101080,Consumer loans,7427.655,140728.5,164875.5,0,140728.5,MONDAY,14,Y,1,0,XAP,Approved,-611,Cash through the bank,XAP,Unaccompanied,New,Computers,POS,XNA,Country-wide,2929,Consumer electronics,24,low_action,POS household without interest,365243,-578,112,-68,-66,0
2290883,101080,Consumer loans,15134.985,66600,72972,0,66600,SATURDAY,9,Y,1,0,XAP,Approved,-39,Cash through the bank,XAP,Unaccompanied,Repeater,Furniture,POS,XNA,Stone,55,Furniture,6,high,POS industry with interest,365243,-9,141,365243,365243,1
2252010,101080,Cash loans,15134.985,0,0,0,66600,FRIDAY,8,Y,1,0,XNA,Canceled,-299,XNA,XAP,Unaccompanied,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,6,XNA,Cash,365243,-9,141,365243,365243,1
2036115,101081,Cash loans,17847,450000,450000,0,450000,FRIDAY,9,Y,1,0,XNA,Approved,-833,Cash through the bank,XAP,"Spouse, partner",New,XNA,Cash,walk-in,Regional / Local,569,Consumer electronics,36,low_normal,Cash Street: low,365243,-803,247,-113,-111,0
2637113,101081,Cash loans,17847,0,0,0,450000,FRIDAY,9,Y,1,0,XNA,Canceled,-330,XNA,XAP,"Spouse, partner",Repeater,XNA,XNA,XNA,Contact center,0,XNA,36,XNA,Cash,365243,-803,247,-113,-111,0
1767905,101082,Consumer loans,4052.565,15300,14224.5,1530,15300,SATURDAY,7,Y,1,0.105767183,XAP,Approved,-2576,XNA,XAP,Unaccompanied,New,Mobile,POS,XNA,Stone,17,Connectivity,4,high,POS mobile with interest,365243,-2545,-2455,-2455,-2449,1
1453949,101084,Cash loans,4052.565,0,0,1530,15300,FRIDAY,9,Y,1,0.105767183,XNA,Canceled,-3,XNA,XAP,Unaccompanied,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,4,XNA,Cash,365243,-2545,-2455,-2455,-2449,1
1386681,101084,Consumer loans,10382.94,95926.5,93456,9594,95926.5,SUNDAY,17,Y,1,0.101394839,XAP,Approved,-1646,Cash through the bank,XAP,"Spouse, partner",Refreshed,Audio/Video,POS,XNA,Country-wide,1923,Consumer electronics,10,low_normal,POS household with interest,365243,-1615,-1345,-1345,-1338,0
1120289,101084,Consumer loans,6077.52,155785.5,132408,23377.5,155785.5,SUNDAY,19,Y,1,0.163431274,XAP,Refused,-2696,Cash through the bank,SCO,Family,Repeater,XNA,POS,XNA,Country-wide,1438,Consumer electronics,36,middle,POS household without interest,365243,-1615,-1345,-1345,-1338,0
2792494,101085,Cash loans,61047.36,900000,952272,23377.5,900000,MONDAY,15,Y,1,0.163431274,XNA,Approved,-306,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24,middle,Cash X-Sell: middle,365243,-276,414,365243,365243,1
1080838,101086,Consumer loans,13712.4,132615,132615,0,132615,WEDNESDAY,7,Y,1,0,XAP,Approved,-318,Cash through the bank,XAP,Family,Repeater,Auto Accessories,POS,XNA,Stone,285,Auto technology,12,middle,POS other with interest,365243,-288,42,365243,365243,0
1965632,101086,Revolving loans,13712.4,0,0,0,132615,TUESDAY,10,Y,1,0,XAP,Canceled,-25,XNA,XAP,Family,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,12,XNA,Card Street,365243,-288,42,365243,365243,0
1785151,101086,Consumer loans,8182.035,62955,68494.5,0,62955,MONDAY,10,Y,1,0,XAP,Approved,-222,Cash through the bank,XAP,Unaccompanied,Repeater,Computers,POS,XNA,Regional / Local,100,Consumer electronics,10,middle,POS mobile with interest,365243,-192,78,365243,365243,1
2734363,101086,Consumer loans,9715.185,85536,85536,0,85536,THURSDAY,14,Y,1,0,XAP,Refused,-261,Cash through the bank,LIMIT,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,23,Connectivity,10,low_normal,POS mobile without interest,365243,-192,78,365243,365243,1
1022248,101087,Consumer loans,7719.885,92614.095,84555,8059.095,92614.095,MONDAY,13,Y,1,0.094770532,XAP,Refused,-2638,Cash through the bank,SCO,Family,Repeater,Consumer Electronics,POS,XNA,Country-wide,1711,Consumer electronics,12,low_action,POS household without interest,365243,-192,78,365243,365243,1
1013542,101087,Consumer loans,10031.67,92614.095,91530,8059.095,92614.095,MONDAY,13,Y,1,0.088133014,XAP,Approved,-2638,Cash through the bank,XAP,Family,Repeater,Consumer Electronics,POS,XNA,Country-wide,1711,Consumer electronics,10,low_normal,POS household without interest,365243,-2606,-2336,-2336,-2331,1
1960900,101088,Cash loans,10031.67,0,0,8059.095,92614.095,MONDAY,14,Y,1,0.088133014,XNA,Canceled,-371,XNA,XAP,Family,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,10,XNA,Cash,365243,-2606,-2336,-2336,-2331,1
2050861,101088,Cash loans,19493.55,315000,349096.5,8059.095,315000,MONDAY,13,Y,1,0.088133014,XNA,Approved,-1120,Cash through the bank,XAP,Children,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24,low_normal,Cash X-Sell: low,365243,-1090,-400,-880,-876,1
2628267,101088,Cash loans,29377.62,675000,771268.5,8059.095,675000,MONDAY,14,Y,1,0.088133014,XNA,Approved,-371,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36,low_normal,Cash X-Sell: low,365243,-341,709,365243,365243,1
1819675,101088,Cash loans,35415.765,513000,553630.5,8059.095,513000,THURSDAY,10,Y,1,0.088133014,XNA,Approved,-886,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24,middle,Cash X-Sell: middle,365243,-856,-166,-616,-610,1
2441960,101088,Cash loans,35415.765,0,0,8059.095,513000,MONDAY,14,Y,1,0.088133014,XNA,Canceled,-371,XNA,XAP,Unaccompanied,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,24,XNA,Cash,365243,-856,-166,-616,-610,1
1883791,101088,Cash loans,41145.84,675000,732915,8059.095,675000,THURSDAY,10,Y,1,0.088133014,XNA,Refused,-886,Cash through the bank,LIMIT,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,30,middle,Cash X-Sell: middle,365243,-856,-166,-616,-610,1
1094885,101088,Revolving loans,3375,67500,67500,8059.095,67500,THURSDAY,10,Y,1,0.088133014,XAP,Refused,-886,XNA,HC,Unaccompanied,Repeater,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0,XNA,Card Street,365243,-856,-166,-616,-610,1
2351727,101089,Cash loans,14746.455,135000,143910,8059.095,135000,SUNDAY,11,Y,1,0.088133014,XNA,Refused,-396,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12,middle,Cash X-Sell: middle,365243,-856,-166,-616,-610,1
1732723,101089,Consumer loans,8850.06,53707.5,48334.5,5373,53707.5,WEDNESDAY,16,Y,1,0.108954717,XAP,Approved,-2150,Cash through the bank,XAP,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Stone,10,Consumer electronics,6,middle,POS household with interest,365243,-2117,-1967,-1967,-1964,0
2756261,101089,Consumer loans,2540.79,18855,16020,2835,18855,WEDNESDAY,17,Y,1,0.163753526,XAP,Approved,-2864,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,43,Connectivity,8,high,POS mobile with interest,365243,-2825,-2615,-2645,-2566,0
1606377,101089,Consumer loans,9277.2,56205,50584.5,5620.5,56205,WEDNESDAY,16,Y,1,0.108909091,XAP,Approved,-1100,Cash through the bank,XAP,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Stone,10,Consumer electronics,6,middle,POS household with interest,365243,-1060,-910,-910,-907,0
2198104,101089,Cash loans,14746.455,135000,143910,5620.5,135000,SATURDAY,14,Y,1,0.108909091,XNA,Approved,-396,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,12,middle,Cash X-Sell: middle,365243,-366,-36,-36,-25,1
1013022,101089,Revolving loans,27000,540000,540000,5620.5,540000,SUNDAY,12,Y,1,0.108909091,XAP,Approved,-396,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,-339,-317,365243,365243,365243,0
2172398,101090,Cash loans,27000,0,0,5620.5,540000,TUESDAY,10,Y,1,0.108909091,XNA,Canceled,-496,XNA,XAP,Unaccompanied,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,0,XNA,Cash,-339,-317,365243,365243,365243,0
1100979,101090,Revolving loans,6750,0,135000,5620.5,540000,THURSDAY,9,Y,1,0.108909091,XAP,Approved,-1145,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,-1108,-1055,365243,365243,365243,0
1086553,101090,Cash loans,25123.5,450000,450000,5620.5,450000,MONDAY,9,Y,1,0.108909091,XNA,Approved,-1435,Cash through the bank,XAP,Children,Refreshed,XNA,Cash,x-sell,AP+ (Cash loan),4,XNA,24,low_normal,Cash X-Sell: low,365243,-1405,-715,-895,-890,0
1195673,101090,Cash loans,21094.47,495000,553806,5620.5,495000,TUESDAY,10,Y,1,0.108909091,XNA,Refused,-496,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36,low_normal,Cash X-Sell: low,365243,-1405,-715,-895,-890,0
2198137,101090,Cash loans,14167.26,418500,515173.5,5620.5,418500,TUESDAY,10,Y,1,0.108909091,XNA,Refused,-496,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60,low_normal,Cash X-Sell: low,365243,-1405,-715,-895,-890,0
2550473,101090,Cash loans,14167.26,0,0,5620.5,418500,FRIDAY,8,Y,1,0.108909091,XNA,Canceled,-500,XNA,XAP,Unaccompanied,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,60,XNA,Cash,365243,-1405,-715,-895,-890,0
2620670,101090,Cash loans,33444.855,598500,645903,5620.5,598500,TUESDAY,10,Y,1,0.108909091,XNA,Refused,-496,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24,low_normal,Cash X-Sell: low,365243,-1405,-715,-895,-890,0
1249869,101090,Cash loans,33444.855,0,0,5620.5,598500,WEDNESDAY,8,Y,1,0.108909091,XNA,Canceled,-488,XNA,XAP,Unaccompanied,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,24,XNA,Cash,365243,-1405,-715,-895,-890,0
2566778,101091,Consumer loans,2988.045,28750.5,27463.5,6750,28750.5,SUNDAY,6,Y,1,0.214867337,XAP,Approved,-1642,Cash through the bank,XAP,Unaccompanied,New,Mobile,POS,XNA,Country-wide,20,Connectivity,12,high,POS mobile with interest,365243,-1574,-1244,-1274,-1271,0
1030698,101092,Consumer loans,11759.49,117450,103882.5,23490,117450,SATURDAY,13,Y,1,0.200849834,XAP,Approved,-1239,Cash through the bank,XAP,Unaccompanied,New,Clothing and Accessories,POS,XNA,Stone,250,Industry,12,high,POS industry with interest,365243,-1206,-876,-876,-865,0
2832970,101092,Cash loans,48242.385,337500,405391.5,23490,337500,TUESDAY,9,Y,1,0.200849834,XNA,Approved,-942,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,Country-wide,20,Connectivity,12,high,Cash X-Sell: high,365243,-912,-582,-582,-580,1
1374844,101093,Cash loans,15641.325,315000,480807,23490,315000,MONDAY,11,Y,1,0.200849834,XNA,Approved,-855,Cash through the bank,XAP,Unaccompanied,New,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,60,low_normal,Cash Street: low,365243,-824,946,-74,-72,0
1757337,101093,Revolving loans,15641.325,0,0,23490,315000,FRIDAY,12,Y,1,0.200849834,XAP,Canceled,-256,XNA,XAP,Unaccompanied,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,60,XNA,Card Street,365243,-824,946,-74,-72,0
2086063,101093,Revolving loans,6750,135000,135000,23490,135000,FRIDAY,12,Y,1,0.200849834,XAP,Approved,-256,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,365243,365243,365243,365243,-39,0
1153770,101094,Cash loans,13562.325,112500,119925,0,112500,SATURDAY,8,Y,1,0,XNA,Approved,-1911,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12,high,Cash X-Sell: high,365243,-1881,-1551,-1551,-1546,1
2349240,101094,Cash loans,13562.325,0,0,0,112500,TUESDAY,13,Y,1,0,XNA,Canceled,-207,XNA,XAP,Unaccompanied,Refreshed,XNA,XNA,XNA,Credit and cash offices,-1,XNA,12,XNA,Cash,365243,-1881,-1551,-1551,-1546,1
1399573,101094,Cash loans,13562.325,0,0,0,112500,TUESDAY,13,Y,1,0,XNA,Canceled,-207,XNA,XAP,Unaccompanied,Refreshed,XNA,XNA,XNA,Credit and cash offices,-1,XNA,12,XNA,Cash,365243,-1881,-1551,-1551,-1546,1
2639941,101094,Cash loans,10745.28,90000,95940,0,90000,MONDAY,12,Y,1,0,Everyday expenses,Approved,-2119,Cash through the bank,XAP,Unaccompanied,New,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,12,high,Cash Street: high,365243,-2086,-1756,-1756,-1749,0
2741645,101094,Cash loans,13318.875,225000,254700,0,225000,TUESDAY,13,Y,1,0,XNA,Approved,-207,Cash through the bank,XAP,Family,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24,low_normal,Cash X-Sell: low,365243,-177,513,365243,365243,1
2208291,101097,Revolving loans,16875,337500,337500,0,337500,WEDNESDAY,10,Y,1,0,XAP,Approved,-278,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,-275,-236,365243,365243,365243,0
2481728,101097,Consumer loans,13220.865,128115,141642,0,128115,MONDAY,15,Y,1,0,XAP,Approved,-679,Cash through the bank,XAP,Unaccompanied,New,Gardening,POS,XNA,Regional / Local,146,Consumer electronics,12,low_normal,POS household with interest,365243,-648,-318,-348,-344,0
2331016,101098,Consumer loans,21592.935,235782,235782,0,235782,SATURDAY,12,Y,1,0,XAP,Approved,-712,Cash through the bank,XAP,Unaccompanied,Repeater,Furniture,POS,XNA,Country-wide,650,Furniture,12,low_action,POS industry without interest,365243,-681,-351,-351,-340,0
1955733,101099,Cash loans,5246.01,45000,47970,0,45000,THURSDAY,11,Y,1,0,XNA,Approved,-2450,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,12,high,Cash Street: high,365243,-2420,-2090,-2120,-2118,1
1824446,101099,Cash loans,7869.015,67500,71955,0,67500,THURSDAY,10,Y,1,0,XNA,Approved,-2751,XNA,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,12,high,Cash Street: high,365243,-2721,-2391,-2541,-2531,1
1284502,101099,Cash loans,15489.315,202500,222547.5,0,202500,MONDAY,10,Y,1,0,XNA,Approved,-913,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18,low_normal,Cash X-Sell: low,365243,-883,-373,-823,-816,1
1314789,101099,Cash loans,13343.49,270000,321142.5,0,270000,THURSDAY,11,Y,1,0,XNA,Approved,-1568,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,42,middle,Cash X-Sell: middle,365243,-1538,-308,-1328,-1320,1
2659054,101099,Cash loans,17940.78,180000,191880,0,180000,SATURDAY,12,Y,1,0,XNA,Approved,-523,Cash through the bank,XAP,Children,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12,low_normal,Cash X-Sell: low,365243,-493,-163,-403,-396,1
1384169,101100,Consumer loans,13468.455,60448.5,50058,12091.5,60448.5,WEDNESDAY,18,Y,1,0.211888152,XAP,Approved,-1028,Cash through the bank,XAP,"Spouse, partner",Refreshed,Photo / Cinema Equipment,POS,XNA,Country-wide,66,Connectivity,4,middle,POS mobile without interest,365243,-997,-907,-907,-226,0
1333677,101100,Consumer loans,10563.435,105646.5,95080.5,10566,105646.5,SUNDAY,15,Y,1,0.108923008,XAP,Approved,-2662,Cash through the bank,XAP,"Spouse, partner",Repeater,Computers,POS,XNA,Stone,44,Consumer electronics,10,low_normal,POS household with interest,365243,-2630,-2360,-2360,-2354,0
1253293,101100,Cash loans,10563.435,0,0,10566,105646.5,THURSDAY,17,Y,1,0.108923008,XNA,Canceled,-229,XNA,XAP,"Spouse, partner",Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,10,XNA,Cash,365243,-2630,-2360,-2360,-2354,0
2209693,101101,Cash loans,32852.295,450000,491580,10566,450000,TUESDAY,13,Y,1,0.108923008,Buying a new car,Approved,-708,XNA,XAP,"Spouse, partner",New,XNA,Cash,walk-in,Contact center,-1,XNA,24,middle,Cash Street: middle,365243,-677,13,365243,365243,0
1099922,101102,Consumer loans,4094.91,21190.5,20079,2119.5,21190.5,TUESDAY,18,Y,1,0.103985773,XAP,Approved,-782,Cash through the bank,XAP,"Spouse, partner",Repeater,Mobile,POS,XNA,Country-wide,50,Connectivity,6,high,POS mobile with interest,365243,-697,-547,-697,-692,0
2512085,101102,Consumer loans,19679.67,144810,144810,0,144810,SUNDAY,14,Y,1,0,XAP,Approved,-1141,XNA,XAP,"Spouse, partner",New,Furniture,POS,XNA,Stone,35,Furniture,8,low_normal,POS industry without interest,365243,-1076,-866,-926,-924,0
1238338,101102,Cash loans,39954.51,454500,481495.5,0,454500,WEDNESDAY,13,Y,1,0,XNA,Approved,-333,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18,high,Cash X-Sell: high,365243,-1076,-866,-926,-924,0
2439552,101103,Revolving loans,13500,270000,270000,0,270000,MONDAY,17,Y,1,0,XAP,Approved,-183,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,365243,365243,365243,365243,365243,0
1276681,101103,Consumer loans,19312.155,98527.5,103729.5,0,98527.5,THURSDAY,11,Y,1,0,XAP,Approved,-551,Cash through the bank,XAP,Unaccompanied,New,Computers,POS,XNA,Country-wide,1552,Consumer electronics,6,middle,POS household with interest,365243,-520,-370,-370,-366,0
2028229,101103,Consumer loans,11694.105,81355.5,72355.5,9000,81355.5,MONDAY,20,Y,1,0.120481322,XAP,Approved,-407,XNA,XAP,Unaccompanied,Repeater,Computers,POS,XNA,Country-wide,5,Connectivity,8,high,POS mobile with interest,365243,-363,-153,-183,-177,0
