SK_ID_CURR,DEFAULTED,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
100925,0,Cash loans,F,N,N,0,99000,1288350,37669.5,1125000,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.015221,-11726,-1643,-2172,-4052,1,1,1,0,1,1,0,Core staff,2,2,2,SATURDAY,15,0,0,0,0,0,0,Kindergarten,0.262331703,0.598406162,0.627990819,0.0515,0.1007,0.9767,0.6668,0.0024,0,0.1034,0.1667,0.2083,0.0312,0.0185,0.0415,0,0.0298,0.0525,0.1045,0.9767,0.6798,0.0024,0,0.1034,0.1667,0.2083,0.0319,0.0202,0.0433,0,0.0316,0.052,0.1007,0.9767,0.6713,0.0024,0,0.1034,0.1667,0.2083,0.0317,0.0188,0.0423,0,0.0305,reg oper account,block of flats,0.0392,"Stone, brick",No,2,0,2,0,-2099,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
100926,0,Cash loans,F,N,N,0,90000,364896,16069.5,315000,Family,Working,Secondary / secondary special,Separated,House / apartment,0.009334,-15300,-4700,-3895,-1184,1,1,1,1,1,1,1,Laborers,1,2,2,TUESDAY,15,0,0,0,0,0,0,Business Entity Type 3,0.262331703,0.229838024,0.627990819,0.0515,0.1007,0.9767,0.6668,0.0024,0,0.1034,0.1667,0.2083,0.0312,0.0185,0.0415,0,0.0298,0.0525,0.1045,0.9767,0.6798,0.0024,0,0.1034,0.1667,0.2083,0.0319,0.0202,0.0433,0,0.0316,0.052,0.1007,0.9767,0.6713,0.0024,0,0.1034,0.1667,0.2083,0.0317,0.0188,0.0423,0,0.0305,reg oper account,block of flats,0.0392,"Stone, brick",No,0,0,0,0,-2257,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
100927,0,Cash loans,F,N,Y,0,135000,1350000,58828.5,1350000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-16797,-868,-7039,-336,1,1,1,1,1,1,0,Sales staff,2,2,2,TUESDAY,8,0,0,0,0,0,0,Other,0.262331703,0.794523055,0.365616507,0.0495,0.039,0.9871,0.8232,0.0128,0.08,0.0345,0.4583,0.5,0.0485,0.0403,0.055,0,0,0.0504,0.0405,0.9871,0.8301,0.0129,0.0806,0.0345,0.4583,0.5,0.0496,0.0441,0.0574,0,0,0.05,0.039,0.9871,0.8256,0.0129,0.08,0.0345,0.4583,0.5,0.0493,0.041,0.056,0,0,reg oper account,block of flats,0.0503,Panel,No,0,0,0,0,-2611,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100928,0,Cash loans,M,Y,Y,1,112500,95940,9616.5,90000,Unaccompanied,Working,Higher education,Married,House / apartment,0.008625,-14238,-3386,-8242,-5044,5,1,1,1,1,1,0,Accountants,3,2,2,SATURDAY,11,0,0,0,0,0,0,Postal,0.290737057,0.516129094,0.350695843,0.0495,0.039,0.9871,0.8232,0.0128,0.08,0.0345,0.4583,0.5,0.0485,0.0403,0.055,0,0,0.0504,0.0405,0.9871,0.8301,0.0129,0.0806,0.0345,0.4583,0.5,0.0496,0.0441,0.0574,0,0,0.05,0.039,0.9871,0.8256,0.0129,0.08,0.0345,0.4583,0.5,0.0493,0.041,0.056,0,0,reg oper account,block of flats,0.0503,Panel,No,0,0,0,0,-1066,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100929,0,Cash loans,F,N,Y,0,81000,517500,25024.5,517500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00823,-16037,-3021,-8206,-4166,5,1,1,1,1,0,0,Core staff,2,2,2,SATURDAY,12,0,0,0,0,0,0,Kindergarten,0.684299376,0.532859698,0.486653157,0.1649,0.039,0.9801,0.728,0.0086,0,0.1034,0.1667,0.2083,0.0335,0.1345,0.0591,0,0.001,0.1681,0.0405,0.9801,0.7387,0.0087,0,0.1034,0.1667,0.2083,0.0342,0.1469,0.0615,0,0.001,0.1665,0.039,0.9801,0.7316,0.0086,0,0.1034,0.1667,0.2083,0.034,0.1368,0.0601,0,0.001,reg oper account,block of flats,0.0514,"Stone, brick",No,2,0,2,0,-1284,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100930,0,Cash loans,F,N,Y,2,135000,607050,36279,562500,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.00702,-14774,-791,-1659,-2985,5,1,1,0,1,0,0,Laborers,4,2,2,FRIDAY,16,0,0,0,0,0,0,Services,0.702168855,0.527254651,0.819317692,0.1253,0.0955,0.997,0.9592,0.0378,0.2,0.1724,0.3333,0.375,0.0167,0.1135,0.1106,0,0,0.1134,0.0992,0.997,0.9608,0.0381,0.2014,0.1724,0.3333,0.375,0.0171,0.124,0.0742,0,0,0.1265,0.0955,0.997,0.9597,0.038,0.2,0.1724,0.3333,0.375,0.017,0.1154,0.1126,0,0,reg oper spec account,block of flats,0.0969,Panel,No,2,0,2,0,-1283,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
100932,0,Cash loans,F,N,Y,0,202500,675000,20668.5,675000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018801,-18013,-2010,-425,-1490,5,1,1,0,1,0,0,Laborers,2,2,2,MONDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.669118779,0.5080102,0.590233339,0.1423,0.0421,0.9851,0.796,0,0.04,0.0345,0.3333,0.375,0.0702,0.1152,0.031,0.0039,0.0139,0.145,0.0437,0.9851,0.804,0,0.0403,0.0345,0.3333,0.375,0.0718,0.1258,0.0323,0.0039,0.0148,0.1436,0.0421,0.9851,0.7987,0,0.04,0.0345,0.3333,0.375,0.0715,0.1171,0.0315,0.0039,0.0142,reg oper account,specific housing,0.0752,"Stone, brick",No,0,0,0,0,-1470,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100933,0,Cash loans,F,Y,Y,0,112500,162000,9297,162000,Family,Working,Secondary / secondary special,Single / not married,House / apartment,0.005084,-14259,-1858,-5428,-4897,2,1,1,1,1,0,0,Laborers,1,2,2,SATURDAY,17,0,0,0,0,0,0,Business Entity Type 3,0.669118779,0.753192741,0.590233339,0.1423,0.0421,0.9811,0.796,0,0.04,0.0345,0.3333,0.375,0.0702,0.1152,0.052,0.0039,0.0139,0.145,0.0437,0.9811,0.804,0,0.0403,0.0345,0.3333,0.375,0.0718,0.1258,0.0542,0.0039,0.0148,0.1436,0.0421,0.9811,0.7987,0,0.04,0.0345,0.3333,0.375,0.0715,0.1171,0.0529,0.0039,0.0142,reg oper account,specific housing,0.0409,"Stone, brick",No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100934,0,Revolving loans,F,N,Y,1,135000,180000,9000,180000,Family,Working,Higher education,Civil marriage,House / apartment,0.01885,-11649,-1015,-791,-2730,2,1,1,0,1,0,0,High skill tech staff,3,2,2,THURSDAY,14,0,0,0,1,1,0,Self-employed,0.237835068,0.615395879,0.524496446,0.1423,0.0421,0.9811,0.796,0,0.04,0.0345,0.3333,0.375,0.0702,0.1152,0.052,0.0039,0.0139,0.145,0.0437,0.9811,0.804,0,0.0403,0.0345,0.3333,0.375,0.0718,0.1258,0.0542,0.0039,0.0148,0.1436,0.0421,0.9811,0.7987,0,0.04,0.0345,0.3333,0.375,0.0715,0.1171,0.0529,0.0039,0.0142,reg oper account,specific housing,0.0409,"Stone, brick",No,0,0,0,0,-765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100935,0,Cash loans,M,Y,Y,0,225000,644427,27432,576000,Family,Commercial associate,Higher education,Married,House / apartment,0.005084,-12406,-960,-3726,-4258,7,1,1,1,1,0,0,High skill tech staff,2,2,2,WEDNESDAY,18,0,0,0,0,0,0,Business Entity Type 2,0.19921701,0.729661354,0.609275667,0.0928,0.0421,0.9786,0.7076,0.0435,0,0.2069,0.1667,0.2083,0.0702,0.0756,0.0867,0.0039,0.0139,0.0945,0.0437,0.9786,0.719,0.0439,0,0.2069,0.1667,0.2083,0.0718,0.0826,0.0903,0.0039,0.0148,0.0937,0.0421,0.9786,0.7115,0.0437,0,0.2069,0.1667,0.2083,0.0715,0.077,0.0883,0.0039,0.0142,reg oper account,block of flats,0.092,Panel,No,2,0,2,0,-1408,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
100936,1,Cash loans,F,N,Y,0,76500,390960,16695,337500,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.007274,-22167,365243,-12692,-3981,7,1,0,0,1,0,0,High skill tech staff,1,2,2,SATURDAY,10,0,0,0,0,0,0,XNA,0.19921701,0.542247483,0.218859082,0.101,0.1126,0.9786,0.7076,0.048,0,0.2069,0.1667,0,0.0366,0.0824,0.058,0.0077,0.007,0.1029,0.1169,0.9786,0.719,0.0484,0,0.2069,0.1667,0,0.0375,0.09,0.0605,0.0078,0.0074,0.102,0.1126,0.9786,0.7115,0.0483,0,0.2069,0.1667,0,0.0373,0.0838,0.0591,0.0078,0.0071,reg oper account,block of flats,0.0684,"Stone, brick",No,6,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100937,0,Cash loans,M,Y,Y,0,270000,450000,22018.5,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01452,-14740,-249,-1199,-4373,11,1,1,0,1,0,0,Drivers,2,2,2,WEDNESDAY,11,0,1,1,0,1,1,Business Entity Type 3,0.345475299,0.333915854,0.524496446,0.101,0.1126,0.9786,0.7076,0.048,0,0.2069,0.1667,0,0.0366,0.0824,0.058,0.0077,0.007,0.1029,0.1169,0.9786,0.719,0.0484,0,0.2069,0.1667,0,0.0375,0.09,0.0605,0.0078,0.0074,0.102,0.1126,0.9786,0.7115,0.0483,0,0.2069,0.1667,0,0.0373,0.0838,0.0591,0.0078,0.0071,reg oper account,block of flats,0.0684,"Stone, brick",No,1,0,1,0,-383,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100938,0,Cash loans,M,Y,N,0,112500,178213.5,13932,144000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.01885,-23236,365243,-10304,-4445,2,1,0,0,1,1,0,Drivers,2,2,2,FRIDAY,16,0,0,0,0,0,0,XNA,0.345475299,0.72788918,0.538862707,0.3361,0.2665,0.9856,0.8028,0.071,0.36,0.3103,0.3333,0.375,0.0938,0.2723,0.3681,0.0077,0.0261,0.3424,0.2765,0.9856,0.8105,0.0716,0.3625,0.3103,0.3333,0.375,0.0959,0.2975,0.3836,0.0078,0.0277,0.3393,0.2665,0.9856,0.8054,0.0714,0.36,0.3103,0.3333,0.375,0.0954,0.277,0.3748,0.0078,0.0267,reg oper account,block of flats,0.334,Panel,No,4,0,4,0,-1729,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7
100939,0,Cash loans,F,N,N,0,67500,673875,19831.5,562500,Family,Working,Higher education,Married,House / apartment,0.020246,-16683,-1684,-3320,-220,2,1,1,0,1,0,0,Medicine staff,2,3,3,FRIDAY,13,0,0,0,0,0,0,Medicine,0.813541251,0.435133061,0.0588259,0.0309,0,0.9732,0.6328,0.0336,0,0.1379,0.0833,0.125,0.0358,0.0235,0.0359,0.0077,0.0093,0.0315,0,0.9732,0.6472,0.0339,0,0.1379,0.0833,0.125,0.0366,0.0257,0.0374,0.0078,0.0099,0.0312,0,0.9732,0.6377,0.0338,0,0.1379,0.0833,0.125,0.0364,0.0239,0.0365,0.0078,0.0095,reg oper account,block of flats,0.0302,"Stone, brick",No,1,0,1,0,-2394,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
100940,0,Cash loans,F,Y,N,0,54000,101880,10566,90000,"Spouse, partner",State servant,Secondary / secondary special,Married,House / apartment,0.019101,-19227,-1542,-11965,-2713,6,1,1,1,1,1,0,Core staff,2,2,2,SUNDAY,13,0,0,0,0,0,0,Government,0.813541251,0.606074866,0.835776516,0.0309,0,0.9732,0.6328,0.0336,0,0.1379,0.0833,0.125,0.0358,0.0235,0.0359,0.0077,0.0093,0.0315,0,0.9732,0.6472,0.0339,0,0.1379,0.0833,0.125,0.0366,0.0257,0.0374,0.0078,0.0099,0.0312,0,0.9732,0.6377,0.0338,0,0.1379,0.0833,0.125,0.0364,0.0239,0.0365,0.0078,0.0095,reg oper account,block of flats,0.0302,"Stone, brick",No,0,0,0,0,-703,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100941,0,Cash loans,F,N,Y,0,180000,508495.5,27715.5,454500,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.025164,-19133,365243,-356,-2659,6,1,0,0,1,0,0,Core staff,2,2,2,THURSDAY,9,0,0,0,0,0,0,XNA,0.813541251,0.138864319,0.835776516,0.1464,0.0515,0.9831,0.7688,0.0014,0.08,0.069,0.3333,0.375,0,0.1194,0.0952,0,0,0.1492,0.0534,0.9831,0.7779,0.0014,0.0806,0.069,0.3333,0.375,0,0.1304,0.0992,0,0,0.1478,0.0515,0.9831,0.7719,0.0014,0.08,0.069,0.3333,0.375,0,0.1214,0.0969,0,0,reg oper account,block of flats,0.0756,Panel,No,5,4,5,2,-869,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100942,0,Cash loans,F,N,Y,0,261000,503676,25848,382500,Unaccompanied,Working,Higher education,Married,House / apartment,0.018029,-15301,-7655,-1038,-2011,6,1,1,0,1,0,0,Core staff,2,3,3,SATURDAY,7,0,0,0,1,1,0,Kindergarten,0.813541251,0.292537262,0.547810466,0.1464,0.0515,0.9831,0.7688,0.0014,0.08,0.069,0.3333,0.375,0,0.1194,0.0952,0,0,0.1492,0.0534,0.9831,0.7779,0.0014,0.0806,0.069,0.3333,0.375,0,0.1304,0.0992,0,0,0.1478,0.0515,0.9831,0.7719,0.0014,0.08,0.069,0.3333,0.375,0,0.1214,0.0969,0,0,reg oper account,block of flats,0.0756,Panel,No,4,0,4,0,-1771,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100943,0,Cash loans,F,N,N,0,135000,189621,14980.5,144000,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.02461,-16228,-402,-8775,-4389,6,1,1,0,1,1,1,Sales staff,1,2,2,TUESDAY,11,0,0,0,0,0,0,Trade: type 3,0.462859224,0.663133651,0.368968738,0.1227,0.1305,0.9811,0.7416,0.0512,0,0.2759,0.1667,0.2083,0.1687,0.1,0.1143,0,0,0.125,0.1355,0.9811,0.7517,0.0517,0,0.2759,0.1667,0.2083,0.1726,0.1093,0.1191,0,0,0.1239,0.1305,0.9811,0.7451,0.0515,0,0.2759,0.1667,0.2083,0.1717,0.1018,0.1164,0,0,reg oper account,block of flats,0.0899,Panel,No,1,0,1,0,-259,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
100944,0,Cash loans,M,N,N,1,189000,1054935,44824.5,904500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713,-11700,-404,-5582,-4012,6,1,1,0,1,0,0,Managers,3,3,2,FRIDAY,6,0,0,0,0,0,0,School,0.271945904,0.667486768,0.174564266,0.1227,0.1305,0.9811,0.7416,0.0512,0,0.2759,0.1667,0.2083,0.1687,0.1,0.1143,0,0,0.125,0.1355,0.9811,0.7517,0.0517,0,0.2759,0.1667,0.2083,0.1726,0.1093,0.1191,0,0,0.1239,0.1305,0.9811,0.7451,0.0515,0,0.2759,0.1667,0.2083,0.1717,0.1018,0.1164,0,0,reg oper account,block of flats,0.0899,Panel,No,0,0,0,0,-81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
100945,1,Cash loans,F,N,Y,0,202500,1210500,39046.5,1210500,Family,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.019689,-14702,-238,-8781,-4810,6,1,1,0,1,0,0,Managers,2,2,2,WEDNESDAY,15,0,0,0,0,0,0,Business Entity Type 3,0.271945904,0.582650399,0.445396242,0.1227,0.1305,0.9811,0.7416,0.0512,0,0.2759,0.1667,0.2083,0.1687,0.1,0.1143,0,0,0.125,0.1355,0.9811,0.7517,0.0517,0,0.2759,0.1667,0.2083,0.1726,0.1093,0.1191,0,0,0.1239,0.1305,0.9811,0.7451,0.0515,0,0.2759,0.1667,0.2083,0.1717,0.1018,0.1164,0,0,reg oper account,block of flats,0.0899,Panel,No,4,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
100946,0,Cash loans,M,N,N,0,112500,808650,26217,675000,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.01452,-23079,365243,-3022,-3019,6,1,0,0,1,0,0,Managers,1,2,2,FRIDAY,11,0,0,0,0,0,0,XNA,0.271945904,0.265925996,0.474051289,0.1227,0.1305,0.9811,0.7416,0.0512,0,0.2759,0.1667,0.2083,0.1687,0.1,0.1143,0,0,0.125,0.1355,0.9811,0.7517,0.0517,0,0.2759,0.1667,0.2083,0.1726,0.1093,0.1191,0,0,0.1239,0.1305,0.9811,0.7451,0.0515,0,0.2759,0.1667,0.2083,0.1717,0.1018,0.1164,0,0,reg oper account,block of flats,0.0899,Panel,No,1,0,1,0,-928,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100947,0,Cash loans,M,Y,Y,0,153000,380533.5,20772,328500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.015221,-9694,-1508,-803,-2316,2,1,1,1,1,1,0,Core staff,2,2,2,WEDNESDAY,16,0,0,0,1,1,0,Medicine,0.262905146,0.355776942,0.191821602,0.1227,0.1305,0.9811,0.7416,0.0512,0,0.2759,0.1667,0.2083,0.1687,0.1,0.1143,0,0,0.125,0.1355,0.9811,0.7517,0.0517,0,0.2759,0.1667,0.2083,0.1726,0.1093,0.1191,0,0,0.1239,0.1305,0.9811,0.7451,0.0515,0,0.2759,0.1667,0.2083,0.1717,0.1018,0.1164,0,0,reg oper account,block of flats,0.0899,Panel,No,1,1,1,1,-751,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100948,0,Cash loans,M,Y,Y,0,112500,337500,16546.5,337500,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.028663,-17852,365243,-806,-1378,18,1,0,0,1,0,0,Core staff,2,2,2,FRIDAY,9,0,0,0,0,0,0,XNA,0.475248127,0.329485285,0.77008707,0.0505,0.0249,0.9796,0.7416,0.0512,0.04,0.0345,0.3333,0.2083,0.0385,0.1,0.0405,0,0.0784,0.0515,0.0258,0.9796,0.7517,0.0517,0.0403,0.0345,0.3333,0.2083,0.0394,0.1093,0.0422,0,0.083,0.051,0.0249,0.9796,0.7451,0.0515,0.04,0.0345,0.3333,0.2083,0.0392,0.1018,0.0412,0,0.0801,reg oper account,block of flats,0.0536,"Stone, brick",No,0,0,0,0,-2898,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
100949,0,Cash loans,F,N,Y,1,315000,657886.5,44140.5,621000,Other_A,Working,Secondary / secondary special,Single / not married,House / apartment,0.020713,-13850,-7107,-5260,-3803,18,1,1,0,1,0,0,Laborers,2,3,3,FRIDAY,14,0,0,0,0,1,1,Business Entity Type 2,0.631151952,0.55744473,0.77008707,0.0505,0.0249,0.9796,0.7416,0.0512,0.04,0.0345,0.3333,0.2083,0.0385,0.1,0.0405,0,0.0784,0.0515,0.0258,0.9796,0.7517,0.0517,0.0403,0.0345,0.3333,0.2083,0.0394,0.1093,0.0422,0,0.083,0.051,0.0249,0.9796,0.7451,0.0515,0.04,0.0345,0.3333,0.2083,0.0392,0.1018,0.0412,0,0.0801,reg oper account,block of flats,0.0536,"Stone, brick",No,1,0,1,0,-1847,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
100950,0,Cash loans,F,N,N,0,157500,225000,12915,225000,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.010032,-11218,-2411,-5508,-3875,18,1,1,1,1,1,0,Laborers,1,2,2,MONDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.503900965,0.74489816,0.517296581,0.1206,0.0713,0.9906,0.8708,0.0509,0.12,0.1034,0.375,0.4167,0.1104,0.0983,0.1328,0,0,0.1229,0.074,0.9906,0.8759,0.0514,0.1208,0.1034,0.375,0.4167,0.113,0.1074,0.1384,0,0,0.1218,0.0713,0.9906,0.8725,0.0513,0.12,0.1034,0.375,0.4167,0.1124,0.1,0.1352,0,0,reg oper account,block of flats,0.1323,"Stone, brick",No,0,0,0,0,-1831,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
100951,0,Cash loans,M,N,Y,0,112500,224136,17707.5,198000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.019689,-9455,-975,-4765,-439,18,1,1,1,1,1,0,Low-skill Laborers,2,2,2,TUESDAY,7,0,0,0,1,1,0,Business Entity Type 3,0.120341836,0.590091422,0.380799683,0.1206,0.0713,0.9906,0.8708,0.0509,0.12,0.1034,0.375,0.4167,0.1104,0.0983,0.1328,0,0,0.1229,0.074,0.9906,0.8759,0.0514,0.1208,0.1034,0.375,0.4167,0.113,0.1074,0.1384,0,0,0.1218,0.0713,0.9906,0.8725,0.0513,0.12,0.1034,0.375,0.4167,0.1124,0.1,0.1352,0,0,reg oper account,block of flats,0.1323,"Stone, brick",No,0,0,0,0,-660,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100954,0,Revolving loans,F,N,Y,0,382500,585000,29250,585000,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.025164,-19919,-11807,-10170,-3411,18,1,1,0,1,0,0,IT staff,1,2,2,FRIDAY,14,0,0,0,0,0,0,Business Entity Type 2,0.120341836,0.702065107,0.728141299,0.1268,0.0885,0.9737,0.6396,0.0767,0,0.2069,0.1667,0.2083,0.0854,0.1009,0.0962,0.0116,0.0277,0.1292,0.0918,0.9737,0.6537,0.0774,0,0.2069,0.1667,0.2083,0.0873,0.1102,0.1003,0.0117,0.0294,0.128,0.0885,0.9737,0.6444,0.0771,0,0.2069,0.1667,0.2083,0.0868,0.1026,0.098,0.0116,0.0283,reg oper account,block of flats,0.1236,Others,No,2,0,2,0,-341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100955,0,Cash loans,F,N,Y,0,112500,101880,10053,90000,Unaccompanied,Pensioner,Lower secondary,Single / not married,House / apartment,0.030755,-22321,365243,-13611,-2523,18,1,0,0,1,0,0,IT staff,1,2,2,FRIDAY,10,0,0,0,0,0,0,XNA,0.120341836,0.664899711,0.504681319,0.1268,0.0885,0.9737,0.6396,0.0767,0,0.2069,0.1667,0.2083,0.0854,0.1009,0.0962,0.0116,0.0277,0.1292,0.0918,0.9737,0.6537,0.0774,0,0.2069,0.1667,0.2083,0.0873,0.1102,0.1003,0.0117,0.0294,0.128,0.0885,0.9737,0.6444,0.0771,0,0.2069,0.1667,0.2083,0.0868,0.1026,0.098,0.0116,0.0283,reg oper account,block of flats,0.1236,Others,No,2,1,2,1,-1012,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
